step,px,py,link,R,S,inside
999,9.510,1.506,12,1.000000e+00,0.000000e+00,0
999,9.510,1.506,20,1.000000e+00,0.000000e+00,0
999,9.510,2.173,01,1.000000e+00,0.000000e+00,0
999,9.510,2.173,12,1.000000e+00,0.000000e+00,0
999,9.510,2.173,20,1.000000e+00,0.000000e+00,0
999,9.510,2.840,01,1.000000e+00,0.000000e+00,0
999,9.510,2.840,12,1.000000e+00,0.000000e+00,0
999,9.510,2.840,20,1.000000e+00,0.000000e+00,0
999,9.510,3.507,01,1.000000e+00,0.000000e+00,0
999,9.510,3.507,12,1.000000e+00,0.000000e+00,0
999,9.510,3.507,20,1.000000e+00,0.000000e+00,0
999,9.510,4.174,01,1.000000e+00,0.000000e+00,0
999,9.510,4.174,12,1.000000e+00,0.000000e+00,0
999,9.510,4.174,20,1.000000e+00,0.000000e+00,0
999,9.510,4.841,01,1.000000e+00,0.000000e+00,0
999,9.510,4.841,12,1.000000e+00,0.000000e+00,0
999,9.510,4.841,20,1.000000e+00,0.000000e+00,0
999,9.510,5.508,01,1.000000e+00,0.000000e+00,0
999,9.510,5.508,12,1.000000e+00,0.000000e+00,0
999,9.510,5.508,20,1.000000e+00,0.000000e+00,0
999,9.510,6.175,01,1.000000e+00,0.000000e+00,0
999,9.510,6.175,12,1.000000e+00,0.000000e+00,0
999,9.510,6.175,20,1.000000e+00,0.000000e+00,0
999,9.510,6.842,01,1.000000e+00,0.000000e+00,0
999,9.510,6.842,12,1.000000e+00,0.000000e+00,0
999,9.510,6.842,20,1.000000e+00,0.000000e+00,0
999,9.510,7.509,01,1.000000e+00,0.000000e+00,0
999,9.510,7.509,12,1.000000e+00,0.000000e+00,0
999,9.510,7.509,20,1.000000e+00,0.000000e+00,0
999,9.510,8.176,01,1.000000e+00,0.000000e+00,0
999,9.510,8.176,12,1.000000e+00,0.000000e+00,0
999,9.510,8.176,20,1.000000e+00,0.000000e+00,0
999,9.510,8.843,01,1.000000e+00,0.000000e+00,0
999,9.510,8.843,12,1.000000e+00,0.000000e+00,0
999,9.510,8.843,20,1.000000e+00,0.000000e+00,0
999,9.510,9.510,01,1.000000e+00,0.000000e+00,0
999,9.510,9.510,12,1.000000e+00,0.000000e+00,0
999,9.510,9.510,20,1.000000e+00,0.000000e+00,0
999,9.510,10.177,01,1.000000e+00,0.000000e+00,0
999,9.510,10.177,12,1.000000e+00,0.000000e+00,0
999,9.510,10.177,20,1.000000e+00,0.000000e+00,0
999,10.177,-10.500,01,1.000000e+00,0.000000e+00,0
999,10.177,-10.500,12,1.000000e+00,0.000000e+00,0
999,10.177,-10.500,20,1.000000e+00,0.000000e+00,0
999,10.177,-9.833,01,1.000000e+00,0.000000e+00,0
999,10.177,-9.833,12,1.000000e+00,0.000000e+00,0
999,10.177,-9.833,20,1.000000e+00,0.000000e+00,0
999,10.177,-9.166,01,1.000000e+00,0.000000e+00,0
999,10.177,-9.166,12,1.000000e+00,0.000000e+00,0
999,10.177,-9.166,20,1.000000e+00,0.000000e+00,0
999,10.177,-8.499,01,1.000000e+00,0.000000e+00,0
999,10.177,-8.499,12,1.000000e+00,0.000000e+00,0
999,10.177,-8.499,20,1.000000e+00,0.000000e+00,0
999,10.177,-7.832,01,1.000000e+00,0.000000e+00,0
999,10.177,-7.832,12,1.000000e+00,0.000000e+00,0
999,10.177,-7.832,20,1.000000e+00,0.000000e+00,0
999,10.177,-7.165,01,1.000000e+00,0.000000e+00,0
999,10.177,-7.165,12,1.000000e+00,0.000000e+00,0
999,10.177,-7.165,20,1.000000e+00,0.000000e+00,0
999,10.177,-6.498,01,1.000000e+00,0.000000e+00,0
999,10.177,-6.498,12,1.000000e+00,0.000000e+00,0
999,10.177,-6.498,20,1.000000e+00,0.000000e+00,0
999,10.177,-5.831,01,1.000000e+00,0.000000e+00,0
999,10.177,-5.831,12,1.000000e+00,0.000000e+00,0
999,10.177,-5.831,20,1.000000e+00,0.000000e+00,0
999,10.177,-5.164,01,1.000000e+00,0.000000e+00,0
999,10.177,-5.164,12,1.000000e+00,0.000000e+00,0
999,10.177,-5.164,20,1.000000e+00,0.000000e+00,0
999,10.177,-4.497,01,1.000000e+00,0.000000e+00,0
999,10.177,-4.497,12,1.000000e+00,0.000000e+00,0
999,10.177,-4.497,20,1.000000e+00,0.000000e+00,0
999,10.177,-3.830,01,1.000000e+00,0.000000e+00,0
999,10.177,-3.830,12,1.000000e+00,0.000000e+00,0
999,10.177,-3.830,20,1.000000e+00,0.000000e+00,0
999,10.177,-3.163,01,1.000000e+00,0.000000e+00,0
999,10.177,-3.163,12,1.000000e+00,0.000000e+00,0
999,10.177,-3.163,20,1.000000e+00,0.000000e+00,0
999,10.177,-2.496,01,1.000000e+00,0.000000e+00,0
999,10.177,-2.496,12,1.000000e+00,0.000000e+00,0
999,10.177,-2.496,20,1.000000e+00,0.000000e+00,0
999,10.177,-1.829,01,1.000000e+00,0.000000e+00,0
999,10.177,-1.829,12,1.000000e+00,0.000000e+00,0
999,10.177,-1.829,20,1.000000e+00,0.000000e+00,0
999,10.177,-1.162,01,1.000000e+00,0.000000e+00,0
999,10.177,-1.162,12,1.000000e+00,0.000000e+00,0
999,10.177,-1.162,20,1.000000e+00,0.000000e+00,0
999,10.177,-0.495,01,1.000000e+00,0.000000e+00,0
999,10.177,-0.495,12,1.000000e+00,0.000000e+00,0
999,10.177,-0.495,20,1.000000e+00,0.000000e+00,0
999,10.177,0.172,01,1.000000e+00,0.000000e+00,0
999,10.177,0.172,12,1.000000e+00,0.000000e+00,0
999,10.177,0.172,20,1.000000e+00,0.000000e+00,0
999,10.177,0.839,01,1.000000e+00,0.000000e+00,0
999,10.177,0.839,12,1.000000e+00,0.000000e+00,0
999,10.177,0.839,20,1.000000e+00,0.000000e+00,0
999,10.177,1.506,01,1.000000e+00,0.000000e+00,0
999,10.177,1.506,12,1.000000e+00,0.000000e+00,0
999,10.177,1.506,20,1.000000e+00,0.000000e+00,0
999,10.177,2.173,01,1.000000e+00,0.000000e+00,0
999,10.177,2.173,12,1.000000e+00,0.000000e+00,0
999,10.177,2.173,20,1.000000e+00,0.000000e+00,0
999,10.177,2.840,01,1.000000e+00,0.000000e+00,0
999,10.177,2.840,12,1.000000e+00,0.000000e+00,0
999,10.177,2.840,20,1.000000e+00,0.000000e+00,0
999,10.177,3.507,01,1.000000e+00,0.000000e+00,0
999,10.177,3.507,12,1.000000e+00,0.000000e+00,0
999,10.177,3.507,20,1.000000e+00,0.000000e+00,0
999,10.177,4.174,01,1.000000e+00,0.000000e+00,0
999,10.177,4.174,12,1.000000e+00,0.000000e+00,0
999,10.177,4.174,20,1.000000e+00,0.000000e+00,0
999,10.177,4.841,01,1.000000e+00,0.000000e+00,0
999,10.177,4.841,12,1.000000e+00,0.000000e+00,0
999,10.177,4.841,20,1.000000e+00,0.000000e+00,0
999,10.177,5.508,01,1.000000e+00,0.000000e+00,0
999,10.177,5.508,12,1.000000e+00,0.000000e+00,0
999,10.177,5.508,20,1.000000e+00,0.000000e+00,0
999,10.177,6.175,01,1.000000e+00,0.000000e+00,0
999,10.177,6.175,12,1.000000e+00,0.000000e+00,0
999,10.177,6.175,20,1.000000e+00,0.000000e+00,0
999,10.177,6.842,01,1.000000e+00,0.000000e+00,0
999,10.177,6.842,12,1.000000e+00,0.000000e+00,0
999,10.177,6.842,20,1.000000e+00,0.000000e+00,0
999,10.177,7.509,01,1.000000e+00,0.000000e+00,0
999,10.177,7.509,12,1.000000e+00,0.000000e+00,0
999,10.177,7.509,20,1.000000e+00,0.000000e+00,0
999,10.177,8.176,01,1.000000e+00,0.000000e+00,0
999,10.177,8.176,12,1.000000e+00,0.000000e+00,0
999,10.177,8.176,20,1.000000e+00,0.000000e+00,0
999,10.177,8.843,01,1.000000e+00,0.000000e+00,0
999,10.177,8.843,12,1.000000e+00,0.000000e+00,0
999,10.177,8.843,20,1.000000e+00,0.000000e+00,0
999,10.177,9.510,01,1.000000e+00,0.000000e+00,0
999,10.177,9.510,12,1.000000e+00,0.000000e+00,0
999,10.177,9.510,20,1.000000e+00,0.000000e+00,0
999,10.177,10.177,01,1.000000e+00,0.000000e+00,0
999,10.177,10.177,12,1.000000e+00,0.000000e+00,0
999,10.177,10.177,20,1.000000e+00,0.000000e+00,0
